0.6327217938491536; 0.6074751101681084; 0.3875065070275898; 0.47317569285532673; 0.6421315165156032; 0.8144433299899699; 0.7180952380952382
0.6370646104759372; 0.6060179977502812; 0.44442153021241493; 0.5127900059488399; 0.651352400672965; 0.7822505439850793; 0.7108255066732576
0.6341841708765399; 0.5809217577706324; 0.5073850634491367; 0.5416689800677363; 0.6657491707248218; 0.7283045089561457; 0.6956233177242727
0.6335194540459098; 0.6083401471790678; 0.3877019280875456; 0.4735837046467218; 0.6428788523494012; 0.8153573355947884; 0.7189178165998233
0.6434015775946114; 0.5884806131650135; 0.5428927940106062; 0.5647682405754773; 0.6789834964217906; 0.7180477256931037; 0.697969447884998
0.6363112647345565; 0.6; 0.43691442848219864; 0.5056321908318776; 0.6526234667009184; 0.784104938271605; 0.712347972380919
0.6283789772223699; 0.6043668122270742; 0.3611314059075253; 0.45211028354893507; 0.6365417730538566; 0.8255679630342703; 0.7188359149735131
0.6414074271027209; 0.5914088468422398; 0.48582230623818523; 0.533440959409594; 0.667932718393923; 0.754983134007973; 0.7087951633798762
0.6419835150226004; 0.6112094395280236; 0.4322520079274017; 0.5063847986802713; 0.6552008108450526; 0.7969026889590878; 0.7191378411263688
0.6376850128511921; 0.5937003705664373; 0.4676814011676397; 0.52320970375554; 0.6598267821452365; 0.7633728996454447; 0.707833047455689
